E3Qqa99qFy1oeGMv0wPBBQ,Tora Japanese Restaurant,20B Tyler St,Boston,4.5,424,1,64,44,0.59259,42.3507412,-71.0605693
E5AXynpMkDe_l2NYFVVj-g,Sal's Pizza,150 Tremont St,Boston,3.5,113,1,64,192,0.25,42.3547383629,-71.0634434223
E7oY1u0upgsruYCx0cFZzA,Stash's Pizza,612 Blue Hill Ave,Dorchester,3.0,62,1,168,572,0.22703,42.3032297,-71.0849817
E8ApYgFi4ZHTgd2hx13AsA,The Elephant Walk,900 Beacon St,Boston,3.5,399,0,144,152,0.48649,42.346722,-71.105673
EC6Q79E14yl1owL6nu-QMA,Potato Freaks,402 W Broadway,Boston,3.5,6,0,348,440,0.44162,42.3371687526,-71.0481880625
EEqLYUEqgIwp-rA2Kr53rA,Eats & Treats Creperie,166 Brighton Ave,Allston,4.0,23,0,8,28,0.22222,42.3529726,-71.1328208
EG8cvIsCWyVYt-9YFev2-Q,Egleston Nail Salon,3101 Washington St,Roxbury,2.0,14,1,20,32,0.38462,42.3151423,-71.0991327
EH5HqKClrM_9Tc7qyiM4sQ,Arthur's Sunoco,70 River St,Mattapan,3.5,9,1,56,8,0.875,42.2713019,-71.073269
EK2nMiBQgYSWONoDmK7S2A,The Tap,17 Union St,Boston,3.0,100,0,224,728,0.23529,42.3604357,-71.0567277
EN0Pq-PCsmREXEDLbP48Pw,Dante's Frozen Yogurt,1236 Commonwealth Ave,Allston,4.0,52,0,8,8,0.5,42.3499446,-71.1312951
ENc20M92cewif8ooGzmYHg,Five Star Pizza Grill,616 Gallivan Blvd,Boston,3.0,66,1,212,420,0.33544,42.2835931,-71.0506873
EPgdfmLbD-rWMbwaGbnI3A,Stop & Shop,713 E Broadway,South Boston,2.0,56,1,468,772,0.37742,42.3354464,-71.0366219
EQ4nEmE2IiIGkKc6JUuimA,Mariel,10 Post Office Square,Boston,4.0,169,1,8,4,0.66667,42.35736,-71.055773
EQtweXqCW1epPszuxM87WQ,Ueno Sushi,241 Washington St,Boston,1.0,6,0,56,152,0.26923,42.3579973,-71.0582287
ERXWrCfmkRUWvhRWzyIyEw,Dunkin',22 Beacon St,Boston,2.5,10,1,176,188,0.48352,42.3577973263,-71.0626776642
ERkwcjbAQJmurdy7xE5q1g,Squeeze Juice Company,131 Dartmouth St,Boston,3.0,7,0,48,196,0.19672,42.3471092,-71.0755892
EVoEVAEnNiOWi1P5OGZbdA,Taco Bell,1560 Vfw Parkway,West Roxbury,2.5,64,1,208,352,0.37143,42.267443,-71.169384
EXOsmAB1s71WePlQk0WZrA,Linwood Grill & BBQ Restaurant,69 Kilmarnock St,Boston,2.5,14,0,0,8,0.0,42.3425409,-71.0995217
EXZUZLIqQqwl8_kd5ZOzyw,Oriental House Chinese Restaurant,3704 Washington St,Jamaica Plain,2.0,31,1,372,552,0.4026,42.300377,-71.112825
EbJXAMOXcAn5DEwGQ5R0yQ,Pressed Juicery,288 Newbury St,Boston,3.5,68,1,64,148,0.30189,42.348828,-71.084479
EbUZhM4fLpsWQ8fpBhhgEQ,Mike & Patty's,12 Church St,Boston,4.5,1756,1,96,240,0.28571,42.348561,-71.067928
Eg2wMDI7tttRZQ6u2usKNw,Coco Leaf on Newbury,303 Newbury St,Boston,4.5,89,1,32,140,0.18605,42.3489659,-71.085497
EgEF5IyKL3TohPh4swKPlQ,Pizza Hut,950 Hyde Park Ave,Hyde Park,2.0,26,0,0,80,0.0,42.2669851,-71.1204189062
EgzdbUKp7O0OJu-KLQiFAA,iPizza & Grill,283 Old Colony Ave,Boston,4.0,26,0,60,56,0.51724,42.330338,-71.0528911
Eh8Lg3IZFK1xZ5B3Nwz_Pw,Energize,618 Washington St,Brighton,5.0,108,1,56,64,0.46667,42.3504971266,-71.1680724905
ElOE7WzFMX8aMS_hkqtX_w,Parla,230 Hanover St,Boston,4.0,336,1,96,260,0.26966,42.3632455,-71.0552327
EmEX4YMAtiaPdF1jPaIjDA,Cold Stone Creamery,8 Park Plz,Boston,3.0,31,0,44,112,0.28205,42.3513467,-71.0661306
EoVyBy4YBlbmyLFetYcUsw,Au Bon Pain,431 Boylston St,Boston,3.0,45,1,216,328,0.39706,42.3515392,-71.0729131
EpNo7oP_ZGI4vfLMqmtfOg,Haju Kitchen,175 Massachusetts Ave,Boston,3.5,136,1,128,236,0.35165,42.3458242,-71.0874054
ErEqcuIivc3UfqK5VnFk1Q,Pho MAI,8 Kneeland St,Boston,3.0,40,0,32,208,0.13333,42.351292,-71.0619873
ErVhEB-tMXLx76pcSVdksw,Tico Boston,222 Berkeley St,Boston,3.5,567,1,196,868,0.18421,42.350461,-71.07292
EtamYJuQhgLTObdR2DY8aw,China Sea Restaurant,1202 Blue Hill Ave,Mattapan,3.5,11,1,572,1048,0.35309,42.283423,-71.0914096
EvwdJ94qlQ2FrCC39TZUOA,Cafe Dino,2 Oliver St,Boston,3.5,40,0,84,236,0.2625,42.357133,-71.054356
EwMDn8g-_BF_rEf6FFumrQ,Chung Wah,196 Border St,Boston,3.5,11,0,112,388,0.224,42.3748305485,-71.0406443877
ExW0dnkTgxDKBsa6yia-FQ,Bagels Etc,70 Staniford St,Boston,2.0,5,0,52,548,0.08667,42.3631455,-71.0643402
F36Uo3Px7ykw1h3ZjTWLQg,Dayib Cafe,722 Shawmut Ave,Roxbury,4.0,11,1,388,2304,0.14413,42.3328079,-71.0832694
F6MfpZNj2aP-0PouHw5lvw,Bijou,51 Stuart St,Boston,2.0,199,1,124,108,0.53448,42.3511995,-71.0641984
F8Vvh71ULKVbEnTovrt0RA,Wabora,254 Newbury St,Boston,3.5,227,0,292,704,0.29317,42.349281,-71.0827166
FAEqaY7wWnMLciyuX0JI3g,Grasshopper Cafe,229 Bunker Hill St,Boston,4.0,179,0,168,148,0.53165,42.3794781,-71.0633003
FB_kGlg70Bo0bAa19Z5HYw,Barneys Grill,299 Havre St,Boston,5.0,5,1,172,548,0.23889,42.3765882,-71.0338713
FBzdUyVBTAxJ7SNQqcBvfg,Three Cheers Restaurant Bar & Function Facility,290 Congress St,Boston,3.0,5,0,0,8,0.0,42.3532702,-71.0525559
FDeCah18Y-SAuVvd3IZvCw,Spicy World,7 Beach St,Boston,3.0,113,1,184,176,0.51111,42.351277,-71.0623298
FE1irhDYyfx3PWxR91ZmIQ,Sandwich Express,99 Summer St,Boston,4.0,28,0,136,292,0.31776,42.353777,-71.058243
FIMR1pWmP8VjU_w67zQGqA,ODB Liquors,732 Huntington Ave,Boston,4.0,16,1,76,256,0.22892,42.3337784,-71.1053491
FJ7z7PczUf9nPxwQ9QApAQ,JUGOS,145 Dartmouth St,Boston,4.0,328,1,212,432,0.32919,42.3474436208,-71.0755133704
FJWvMCO10ft24bRe_LqmEQ,Icon Night Club,100 Warrenton St,Boston,2.0,58,1,8,204,0.03774,42.3506852,-71.0662121
FNZHskbUlx_67MWoDC1-Yw,Golden Chef,1495 Dorchester Ave,Boston,3.5,6,1,212,324,0.39552,42.2995652,-71.0605543
FNclY9dPRCHeEcOrOemDew,The UPS Store,1089 Commonwealth Ave,Boston,1.5,23,1,48,28,0.63158,42.3525009,-71.1249049
FQk9TGxTCkElD81DBNYUug,Ben & Jerry's,1 Central Wharf,Boston,4.0,8,1,16,28,0.36364,42.3591920209,-71.0503265093
FRTe-NhnFL5A6ByDiQngPA,Murphy's Law,837 Summer St,Boston,3.5,44,1,196,384,0.33793,42.3380158,-71.0356854
FSnTJkB6K7njsfbU1jILDQ,CVS Pharmacy,467 Centre Street,Jamaica Plain,1.5,32,1,140,548,0.20349,42.3194,-71.112
FTVkbIKHtwTK--gzN8k84Q,Slice O Pie,378 Centre St,Jamaica Plain,3.5,18,0,8,320,0.02439,42.3221268,-71.1093776
FTyrshiJ04Zp8KlEtPkqGw,RedNeck's Roast Beef BBQ,140 Brighton Ave,Allston,1.5,40,0,128,392,0.24615,42.3529184,-71.1319019
FVGNEqHG0a3GLV_WIbfYVg,Yummee Chinese Restaurant,665 Tremont St,Boston,2.5,50,1,748,1132,0.39787,42.3419604,-71.0758805
FWoDkY9COzA1BvVJ12D1Fg,iFresh Noodle,182 Brighton Ave,Allston,4.0,15,1,80,172,0.31746,42.3530523,-71.1337016
FYDP6p5G9ZcI4UW7inh88A,Harpoon Brewery,306 Northern Ave,Boston,4.5,1506,1,32,20,0.61538,42.3470249808,-71.0348596407
FbM1PTHU9nkIhAO55L4a9A,Scola's Sandwich,88 Black Falcon Ave,Boston,3.5,17,1,196,224,0.46667,42.3437604,-71.0242402
FbkXNJONntdr2EMISRPNxg,Stop & Shop,1025 Truman Pkwy,Hyde Park,2.0,12,1,300,452,0.39894,42.2422726,-71.1273405
Fbl_u6kesXyDObHqXvOzKQ,Bodega Canal,57 Canal St,Boston,3.0,164,1,56,264,0.175,42.3638947,-71.0591423
FfB-AB3TrVhsf2xdK7sFBg,Noche,3 Appleton St,Boston,3.5,126,0,0,124,0.0,42.3466248,-71.0695529
FgIeApSWL-K7eC-2gUii1Q,Refuge Cafe,155 Brighton Ave,Boston,3.0,235,0,120,232,0.34091,42.3531501536,-71.1319756176
FmO9M0gI-Mi7ZgjRJNAkkw,3 Scoops,403 Washington St,Brighton,3.5,91,0,12,8,0.6,42.3492728,-71.1550889
FmZdPVdxF1qNNM8vz6E7gg,Edible Arrangements,327 West Broadway,South Boston,2.0,66,0,124,316,0.28182,42.3381935,-71.0504036
FmeBrlXYHsEfHuRiSSSthg,Roofdeck At The Revere,200 Stuart St,Boston,3.0,17,1,44,88,0.33333,42.3503716,-71.0674664
FnBLFQLYmkJDpRh30YqgTA,Vlora Bar & Restaurant,545 Boylston St,Boston,3.5,246,0,108,228,0.32143,42.3507153,-71.0756791
FpMabDsXDKqprZ6tUCxGxQ,Nine Bar Espresso,45 Bromfield St,Boston,5.0,9,1,16,12,0.57143,42.3569801,-71.0605375
Fr59MqUkVY_o_Sm1zix2ag,Kwench Juice Cafe,230 Congress St,Boston,4.5,63,1,16,12,0.57143,42.3545102,-71.0541681
FsLAXnPaRbADLn35yK-Jjw,Honeycomb Cafe,107-109 Savin Hill Ave,Boston,4.5,72,1,40,108,0.27027,42.3115792503,-71.0539349914
Fv54FtYtLMu4B0Oqg0KK1Q,The Wild Duck Wine & Spirits,96 Salem St,Boston,3.5,32,1,64,80,0.44444,42.3639889,-71.0557497
FzOdXDdcrYwmAO9FiCa0Tw,Brooks Variety Street Market,32 Brooks St,Brighton,2.5,5,1,52,104,0.33333,42.356224,-71.1621469
G3GwL4alGK8RDpzDQKNb3w,Latinos Restaurant,88 Chelsea St,East Boston,4.0,5,1,232,320,0.42029,42.3721253,-71.0363935
G61j0Q6bH3E9LPUHhhgmyA,Mrs. Jones,2255 Dorchester Ave,Dorchester,4.5,109,0,80,156,0.33898,42.2734539,-71.0677659
G9dhca2szCof59SaODfhMA,Casa Romero,30 Gloucester St,Boston,3.5,535,1,104,156,0.4,42.3494627,-71.0844343
GF0dNCyFvOWWjcNZvsDrRg,Boston Kabob Company,164 Brighton Ave,Allston,4.0,74,0,104,304,0.2549,42.3529113,-71.1327632
GFBw-Ag8GJ-LhNmFLlZGCA,Discovery Cafe,3 Blackfan Cir,Boston,2.0,6,1,72,376,0.16071,42.338918,-71.104247
GFmDaEdDkWKeYUqb44GG8w,Starbucks,84 State St,Boston,3.0,55,1,148,400,0.27007,42.35912,-71.0556458
GHmjQQuQya93blcsHHLDjQ,Article 24,458 Western Ave,Brighton,4.0,272,1,4,300,0.01316,42.3619428,-71.1422337
GIO2J6HDhzKLpcANZ8sXLA,Royale Boston,279 Tremont St,Boston,3.0,460,1,116,380,0.23387,42.349951,-71.0656551
GKRqbp2uM1HGYThT_J2yrA,Hot Tomatoes Express,227 Hanover St,Boston,3.5,9,0,0,48,0.0,42.3629314,-71.0552889
GPOsbRWaOwVKbw_0S6cFIw,Planet Fitness,90 River St,Mattapan,3.5,25,1,52,48,0.52,42.270901,-71.074845
GQx1WJa_Q84U1GxWyHTREg,Legal Sea Foods,26 Park Plz,Boston,3.5,665,0,164,200,0.45055,42.3509603,-71.0677556
GT1cNT11MnJY9d-s9Fe7ZQ,Norfolk Hardware & Home Center,981 Morton St,Boston,4.0,20,1,32,12,0.72727,42.2784861,-71.0805114
GTaqpwL4kCkgqUmHtlJeDQ,Brown Sugar Cafe,1033 Commonwealth Ave,Boston,4.0,899,1,364,608,0.37449,42.3520410479,-71.1216338904
GUOOAG1ryiTTRTl7WOQ-WQ,Dunkin',48 W Broadway,South Boston,2.0,7,1,48,104,0.31579,42.3422349,-71.0561243
GW-qF7xopcwSeQah6Yvtnw,Biddy Early's,141 Pearl St,Boston,4.5,260,1,428,1096,0.28084,42.3547102,-71.0536481
GXI8J6Xi4e1A1nMPLNtkUA,Longwood Grille & Bar,342 Longwood Ave,Boston,2.5,99,1,288,920,0.23841,42.3383223,-71.1064677
Gc5FlZ9Vz5iaenaCZq4n1Q,Boston House of Pizza,305 Huntington Ave,Boston,2.5,111,1,156,192,0.44828,42.3411983977,-71.0872884493
Gc8nsLF3E7p-uW9Beo5qhQ,Jasmine Bistro,412 Market St,Brighton,4.0,94,0,88,96,0.47826,42.3495147,-71.1531174
GhJvfGlMO10kUvOUz3Mk8g,Dunkin',895 Morton St,Boston,1.5,22,1,152,176,0.46341,42.2804646,-71.0841558
GhPoAUakz5vGoIObl3BGoQ,Vertigo,126 State St,Boston,1.0,6,1,0,252,0.0,42.35936,-71.0545817
GkCNHEujoBphaYeyh5qPQg,Island Hopper,91 Massachusetts Ave,Boston,3.0,147,0,144,244,0.37113,42.348404,-71.08854
GnxeBWPJLTXf801hEqv-2A,Domenic's,54 Salem St,Boston,4.5,150,1,288,544,0.34615,42.3631986,-71.0562777
Go8U9oJd4CfpO1ik4Z8iKA,Lucky's Lounge,355 Congress St,Boston,3.5,622,1,204,536,0.27568,42.3500305,-71.0485232
GsLR5-jx8Sp3dngJro4zOg,ZAZ,1238 River St,Hyde Park,4.0,135,1,428,1224,0.25908,42.2558259062,-71.1228439237
Gsz2J8RaD5Rf9UiMwQ9B7Q,Brighton Music Hall,158 Brighton Ave,Boston,3.0,106,1,60,96,0.38462,42.352924535,-71.1326021092
Gx0UVCzWbqeUQpXNZU2ftw,The Quiet Few,331 Sumner St,Boston,5.0,45,1,16,24,0.4,42.3672353759,-71.0359430101
GxkYRLpsVjwE59_vToyrgA,Tom's Sandwich Shop,36 Northampton St,Boston,4.0,21,0,104,100,0.5098,42.333773,-71.075503
GxxMDDqCU8RRczJ3tdjvRQ,Sal's Pizza,51 Brookline Ave,Boston,3.0,36,1,172,212,0.44792,42.347341,-71.098675
Gyz8QjM3CWVZSNgGn00HDQ,Cafe Province,26 Province St,Boston,4.0,16,0,12,16,0.42857,42.357013,-71.0597644
GzFD07Y8SbSF5ZPfhmR_ig,Tremont House Of Pizza,1590 Tremont St,Boston,3.0,46,1,300,476,0.3866,42.3334761687,-71.1030331467
H4YFi3JSp5DhLg5IdxaNGw,Cafe Mirror,362 Washington St,Brighton,3.5,116,1,144,928,0.13433,42.3489795,-71.1535835
H6OP6SNmgMGYKkQy9GezoQ,Nourish Your Soul,15 Channel Center St,Boston,3.5,10,0,40,60,0.4,42.3454658239,-71.0515826295
HDPBGBFpC-z_BGV6lcKQVQ,Pavement Coffeehouse,415 Western Ave,Brighton,4.0,46,1,28,156,0.15217,42.3627341,-71.1404419
HEaQQAH6qyFXamKkpil91A,Pauli's,65 Salem St,Boston,4.5,1142,1,252,280,0.47368,42.3632442124,-71.0560854228
HJKGDdibWWWVA2yt2O2SOA,Chilacates Mexican Street Food,224 Amory St,Jamaica Plain,4.5,510,1,148,364,0.28906,42.3163754,-71.1031654
HJfJAZm5zwaR0t1zCBNUDQ,VERSUS,42 Province St,Boston,3.5,75,1,24,80,0.23077,42.3569387,-71.0599056
HKUATs3HH3dpC0ntjrgveA,sweetgreen,87 Summer St,Boston,4.0,68,1,40,16,0.71429,42.353943,-71.0585759
HL7Kfo9S3eKgJJAEVQ2rbw,Burro Bar South End,1357 Washington St,Boston,4.0,140,1,20,64,0.2381,42.341577,-71.069312
HNY4r-VnJq9JlnQQfdnyZQ,Fin's Sushi & Grill,62 Boylston St,Boston,3.5,133,1,168,308,0.35294,42.352114,-71.064379
HPGgnKeC_lmhELG8Q1F3GA,Pavement Coffeehouse,1096 Boylston St,Boston,4.0,425,1,216,512,0.2967,42.3469565156,-71.0884725932
HQ05pwqEn6zx4zIcAvNZzQ,Starbucks,755 Boylston St,Boston,3.0,79,1,116,368,0.23967,42.349311,-71.080905
HQ1fwOWzYK5zSxTGSwSvmw,Dunkin',99 Cambridge St,Charlestown,2.0,14,1,144,136,0.51429,42.3825385,-71.0792357
HRWyj8gHzPaBgluKufJr3A,The Bar Room,5 Broad St,Boston,2.5,32,0,208,240,0.46429,42.3591155,-71.0545913
HT22FICAqumPNoubT197Yw,Navy Yard Bistro,1 6th St,Charlestown,4.0,220,0,116,300,0.27885,42.375161,-71.054748
HUDBn-LRfvAry-kJR-iTIw,Teuscher Chocolates of Switzerland,230 Newbury St Bsmt,Boston,4.0,88,1,96,44,0.68571,42.3496453,-71.0813703
HVzFPkcvMmDq7yOTjMZAvg,Laz Cafe,1746 Washington St,Boston,2.5,93,1,464,976,0.32222,42.336534,-71.0766086
HWWQPRw7KXBDqVRamGvg9w,Rock City Pizza,568 Cambridge St,Allston,3.5,153,1,228,240,0.48718,42.3522956,-71.1405002
HZA2vNgwxhvu9iSpq8jHvg,Columbus Café,535 Columbus Ave,Boston,3.5,130,0,12,584,0.02013,42.3418371,-71.0805869
H_nEq0mJ_tg6pVEFpqxNog,Thornton's,150 Huntington Ave,Boston,3.5,530,1,356,1388,0.20413,42.3444878,-71.0823684
Har6QP7UWLZ3bkQQ76fvJw,Back Bay Skincare & Spa,509 Columbus Ave,Boston,5.0,98,1,132,412,0.24265,42.3423877,-71.0798238
HgcnWHH0WFx9bwsMJQovBg,Suishaya,2 Tyler St,Boston,3.0,279,1,292,856,0.25436,42.3512316,-71.0604492
HhX8Gv5riCptJXMa2Mn1RA,Sidewalk Cafe,764 E 4th St,Boston,3.5,107,1,220,948,0.18836,42.3349806,-71.0335344
HhuFsOJ5JTF7zkaczqbqcw,Enso Sushi,75 Kneeland St,Boston,3.0,121,0,8,8,0.5,42.3502805,-71.0607747
HjDEAtnWmxZU5OwQOou2Ow,Pollos A La Brasa Betos,294 Bennington St,Boston,5.0,8,1,36,36,0.5,42.3790771,-71.0284539
Hjp-QNB5dvEs5mKtsEttzA,Bourbon Street Cafe,350 Longwood Ave,Boston,2.5,12,1,440,760,0.36667,42.3386237,-71.1072353
HkC3sW9P98_55YsIgno8Dg,Burger King,128 Tremont Street,Boston,2.0,52,1,312,424,0.42391,42.3563266,-71.0619247
HkGEmanL0nyQ8llX4t_z3w,Sullivan's Pub,85 Main St,Charlestown,4.5,34,1,112,96,0.53846,42.373972,-71.062763
Hl6p8lj5cnmdesW_rwxTJQ,Au Bon Pain,431 Boylston St,Boston,3.0,9,1,216,328,0.39706,42.3515392,-71.0729131
HlcPuY7eMTtuGO_cq10LrQ,Tea Do - Boston,8 Tyler St,Boston,4.0,642,1,88,72,0.55,42.351155,-71.060512
HsKe3Y-Glm5xPGDwMBE1mg,Chickadee,21 Drydock Ave,Boston,4.5,144,1,16,20,0.44444,42.3442600048,-71.0309400782
Ht3aLNnBg2bPRKe9aYLNxw,West End Pizza,252 Friend St,Boston,3.0,12,0,112,184,0.37838,42.3644947,-71.0613257
HtLG6tAf7Pb3wAytZJ3Pjw,Cambridge Eye Doctors,100 State St,Boston,2.5,17,0,92,104,0.46939,42.3591508,-71.0550256
HvS2_mcp34JkMlw1Q37dhg,Sufra Mediterranean Food,52 Queensberry St,Boston,4.5,29,1,36,120,0.23077,42.3425176,-71.097272
Hy3B8-pSPmS5PWSgDXmbcQ,Starbucks,142-148 Brookline Ave,Boston,3.5,44,1,60,28,0.68182,42.344241,-71.101434
HziUWfWd3nXTom0LrBXGBQ,Center and Spring Acupuncture,398 Centre St,Boston,5.0,26,1,80,40,0.66667,42.3213625,-71.1099614
I07zWZ_JGqVAp3ZPxIpDYg,Summer Shack - Boston,50 Dalton St,Boston,3.5,923,1,836,1024,0.44946,42.347067,-71.085658
I0JjUle_W-9Ukv_bbd0NeA,Capital One Café,129 Tremont St,Boston,4.5,52,1,156,260,0.375,42.3562641,-71.0619601
I0vxrGA8mI7L-3uXywvE3g,Boston Convenience Brighton,1912 Beacon St,Boston,4.0,10,1,76,152,0.33333,42.3366764,-71.1489131
I3ufPoWSTXAg7FeR_ME8YQ,River Street Grill,73 River St,Mattapan,3.5,39,1,184,316,0.368,42.2715689,-71.073652
I4EsNasmZ4ixZA2AHMCScg,CVS Pharmacy,703 Gallivan Boulevard,Dorchester,3.0,8,1,108,360,0.23077,42.2834,-71.0475
I4TsMod2uKwI1ftm0fd2hQ,Theo's Cozy Corner,162 Salem St,Boston,4.5,513,1,304,516,0.37073,42.3660936,-71.0550942
I6Fh4YLmGsNfptBn2HaoEw,Pops Restaurant,560 Tremont St,Boston,3.5,198,0,204,244,0.45536,42.3438113,-71.0719096
I7DCRZ6noS_a8d5lMY14oA,L Street Diner & Pizzeria,108 L St,Boston,4.0,108,1,292,1324,0.18069,42.3340481,-71.0350818
IA6zEEZ7UF-6qtnCblP6tg,Quality Cafe,50A Beach St,Boston,4.0,7,0,252,504,0.33333,42.3515338,-71.0607269
IB3PJgunEpe0xrxNX9rQ7Q,Wheelhouse,100 High St,Boston,4.5,338,0,4,0,1.0,42.3544965,-71.0553391
IBhOnZudvxqoiY8lGYk94w,Billy's Texas Bbq,530 Washington St,Dorchester,3.0,19,1,292,712,0.29084,42.2929703,-71.0716209
ICSIbxu2UQ3i-kOPWmqJ0Q,Starbucks,222 Cambridge St,Boston,3.0,56,1,152,364,0.29457,42.361023,-71.06648
IG3LVQafC8Le0mRhSvd7mg,Trillium Brewing Fenway,401 Park Dr,Boston,4.0,23,1,8,0,1.0,42.344013,-71.1030301452
IHXHP_odU1wvaaKrP9ghhg,Donahue & Associates,66A L St,Boston,2.5,5,0,60,44,0.57692,42.3354315,-71.0352246
IJQdAZSEFPw1uonlaz77QQ,Steve's Greek Cuisine,1 Faneuil Hall Sq,Boston,2.5,72,1,284,624,0.31278,42.360232,-71.055331
IPpf9Gt3ukiLgJIerdTCQg,Ideal Sub Shop,522 Dudley St,Roxbury,4.5,62,1,468,540,0.46429,42.3223179,-71.0725195
IRt67nCzhml87XGD9j2VWA,Adams Corner Café & Butcher,782 Adams St,Dorchester,4.0,14,1,164,220,0.42708,42.2831122,-71.0556424
ITG2HCLBTr_47v-DGgTIVA,Tapestry,69 Kilmarnock St,Boston,4.0,204,0,24,176,0.12,42.34246834,-71.0994869471
IUtwrP_ooaw1dpTARIOfRg,Karo's BBQ / Chicken Kebab,580 Boylston St,Boston,4.0,7,0,0,8,0.0,42.3503257,-71.0764453064
IZ-MR32camCk4zFtbP54xg,Church,69 Kilmarnock St,Boston,3.5,320,0,140,528,0.20958,42.3423859405,-71.0993437187
I_b8VMfMyyvrW3jW68VR2A,Bagelville,1630 Vfw Pkwy,West Roxbury,4.0,27,0,92,100,0.47917,42.265116,-71.167698
IeJ6oKr3MW5bSlwmlkknwg,Club Café,209 Columbus Ave,Boston,3.0,359,1,336,388,0.46409,42.3484119,-71.0723225
If2TC0cTS0BFi3S5Ga6niw,Emmanuel College,400 Fenway,Boston,4.0,8,1,36,4,0.9,42.34073,-71.102726
Iftn89amEiaXRd1WKXLauQ,Healthworks Fitness Center,441 Stuart St,Boston,4.0,178,1,48,40,0.54545,42.348708911,-71.0757677161
IhoNRkAK5Z-9fAoHTTFGog,29 Newbury Street Restaurant,29 Newbury St,Boston,2.5,132,0,200,460,0.30303,42.3524275,-71.0727501
Ii-aCAM4KG6RCvpMn0hOkg,King and I,145 Charles St,Boston,3.5,337,1,244,540,0.31122,42.3603616,-71.0706459
IvInXzhUcE9MEummrb_z2g,Boloco Atlantic Wharf,284 Congress St,Boston,4.0,65,1,136,128,0.51515,42.353165,-71.052722
IyaY1XzFUvwXprmZrfbl2g,Au Bon Pain,800 Boylston St,Boston,3.0,72,0,4,4,0.5,42.346778,-71.083144
Iz0pEwnByama1FwQ6mtOcQ,Mud House,389 Neponset Ave,Dorchester,3.5,61,1,136,188,0.41975,42.2864815,-71.0446549
IzRf6C66CeF57fgvKrzfOQ,Cini’s,252 Friend St,Boston,4.5,15,1,16,44,0.26667,42.364508,-71.0613257
J-nTIKUsqABT3ZMdXXcHEg,Dunkin',684 American Legion Hwy,Roslindale,2.0,8,1,216,364,0.37241,42.283595,-71.112506
J1uidHIL7nE_noUuvFXj0A,Grotto,37 Bowdoin St,Boston,4.0,815,1,176,908,0.16236,42.359860755,-71.06328974
J3Xb6uihPkZOKe4wNmYGFQ,Prezza,24 Fleet St,Boston,4.0,336,1,72,72,0.5,42.3646053211,-71.0528083347
J4Oln2xg4LR9_jbRuQNYjQ,Amelia's Taqueria,309 Huntington Ave,Boston,3.5,160,1,220,224,0.4955,42.3411809027,-71.0874344975
J4UsOYwRprbJXIVB_NcldQ,Loconte's Italian Cuisine,116 Salem St,Boston,3.5,304,1,176,208,0.45833,42.3646818,-71.0556217
J4xKHIdGD1vFpKag1wwnbg,Sakura,350 Longwood Ave,Boston,3.0,9,1,192,212,0.47525,42.3380744561,-71.1069488525
J6hBhyS8VDNLiyxAailQcA,Burger King,280 West Broadway Street,South Boston,2.0,26,1,240,836,0.22305,42.339217,-71.0509607
JDK-bs-m1ydH87Rpm3jdzw,Bon Me - Back Bay,441 Stuart St,Boston,3.0,18,1,32,252,0.11268,42.3485506,-71.0761014
JFVOJ8oTs4CEDvumCVK_5g,Le Visage Spa,125 Broad St,Boston,5.0,47,1,180,360,0.33333,42.3570569,-71.0519976
JH5GuWUsGnIsAdhdNm9Z7Q,Vine & Barley,326 Sumner St,East Boston,5.0,5,1,80,84,0.4878,42.3673608,-71.035968
JICk6JmOpWIBEk_iIfqpwg,Laurel Grill & Bar,142 Berkeley St,Boston,3.5,101,0,84,164,0.33871,42.3488313686,-71.0719835758
JIT4OZtoXrb7kTZYBKPKeg,Felix Pizzeria Subs & More,15 N Beacon St,Allston,4.0,6,0,52,60,0.46429,42.3536605,-71.1379547
JL-Jzl_tWShwLDl5hhnUSA,The Proper Slice Pizzeria Back Bay,222 Newbury St,Boston,3.5,26,0,112,140,0.44444,42.349841,-71.0811278
JMKCEvltgcmlATRYDE4VLQ,Riccardo's Ristorante,175 N St,Boston,3.0,262,1,228,388,0.37013,42.3631973,-71.0537423
JNx0DlfndRurT-8KhSym7g,Salumeria Italiana,151 Richmond St,Boston,4.5,169,1,136,228,0.37363,42.363526,-71.054349
JP559rGI-KvDoVbksoYJaA,Banana Republic,100 Huntington Ave,Boston,3.5,35,1,24,4,0.85714,42.3471447,-71.0773777
JTr4WuCjSO5KsEG88EtrPA,Starbucks,147-151 Massachusetts Ave,Boston,3.0,30,1,168,212,0.44211,42.346688,-71.087644
JW34m_Eu0EIo65zI-Hdx_w,Zon's,2 Perkins St,Jamaica Plain,4.0,105,0,0,68,0.0,42.3217487,-71.1104304
JWY1ViE302KoVdhu_0Ry1Q,Americano Espresso Bar,155 Meridian St,Boston,4.0,49,1,60,60,0.5,42.373835,-71.038923
JZUTavw4SsZ-iiExULq1_g,Lobstah On A Roll,254 Newbury St,Boston,4.0,45,1,32,216,0.12903,42.349281,-71.0827166
J_4rBigf0EcoBQlGdnQLfA,The Nolan House B&B,10 G St,Boston,3.0,6,1,0,4,0.0,42.3359326,-71.044068
J_c66_8Ly0EDVuzdF2pcJw,Ron's Gourmet Ice Cream,1231 Hyde Park Ave,Hyde Park,4.0,71,1,72,64,0.52941,42.256814,-71.124124
